#class tools::wcsv::ntuple
#title Deposited Energy
#separator 44
#vector_separator 59
#column double X
#column double Y
#column double Z
#column double Edep
#column string Part
#column string Vol
#column string Proc
#column int TrackID
#column int EventID
-196.299,-114.715,1620,0,neutron,Envelope,Transportation,1,0
-193.825,-121.836,1500,0,neutron,Counter7,Transportation,1,0
-191.351,-128.956,1380,0,neutron,Counter6,Transportation,1,0
-121.665,-329.52,-2000,0,neutron,Envelope,Transportation,1,0
-113.418,-353.255,-2400,0,neutron,World,Transportation,1,0
236.564,64.9345,1620,0,neutron,Envelope,Transportation,1,1
228.842,56.3741,1500,0,neutron,Counter13,Transportation,1,1
221.12,47.8137,1380,0,neutron,Counter12,Transportation,1,1
3.61531,-193.304,-2000,0,neutron,Envelope,Transportation,1,1
-22.1249,-221.838,-2400,0,neutron,World,Transportation,1,1
274.224,-81.964,1620,0,neutron,Envelope,Transportation,1,2
281.778,-79.617,1500,0,neutron,Counter15,Transportation,1,2
282.831,-79.2901,1483.28,0,neutron,Counter14,hadElastic,1,2
266.76,-54.659,1449.19,0,neutron,Counter14,hadElastic,1,2
254.965,-33.5428,1463.37,0,neutron,Counter14,hadElastic,1,2
256.267,-27.5825,1463.95,0,neutron,Counter14,hadElastic,1,2
256.582,-27.3464,1463.69,0,neutron,Counter14,hadElastic,1,2
258.309,-25.1571,1464.86,0.0585706,neutron,Counter14,hadElastic,1,2
258.134,-24.9162,1465.27,0.0087631,neutron,Counter14,hadElastic,1,2
258.075,-24.4268,1465.37,0.00333441,neutron,Counter14,hadElastic,1,2
258.536,-23.501,1466.38,0.00292826,neutron,Counter14,hadElastic,1,2
260.103,-23.8844,1467.13,0.000462698,neutron,Counter14,hadElastic,1,2
260.563,-25.8249,1468.44,0.000104513,neutron,Counter14,hadElastic,1,2
260.308,-26.1407,1468.75,8.34797e-05,neutron,Counter14,hadElastic,1,2
259.49,-25.4282,1472.78,3.08457e-05,neutron,Counter14,hadElastic,1,2
260.037,-25.1778,1473.27,7.06185e-06,neutron,Counter14,hadElastic,1,2
259.967,-24.8409,1473.79,1.68294e-06,neutron,Counter14,hadElastic,1,2
259.41,-24.8145,1474.69,1.24095e-06,neutron,Counter14,hadElastic,1,2
259.446,-24.6647,1475.03,7.75779e-07,neutron,Counter14,hadElastic,1,2
259.216,-24.9544,1475.86,0,neutron,Counter14,nCapture,1,2
259.216,-24.9544,1475.86,0.00135245,deuteron,Counter14,hIoni,8,2
240,-9.22703,1420.82,0,gamma,Counter14,Transportation,7,2
233.71,-4.07883,1402.8,0,gamma,Counter12,compt,7,2
237.048,-0.807284,1398.22,0,gamma,Counter12,compt,7,2
132.08,74.8699,1425.21,0,gamma,Counter12,compt,7,2
150.851,90.6957,1422.27,0,gamma,Counter12,compt,7,2
144.322,66.0981,1418.89,0,gamma,Counter12,compt,7,2
141.142,53.0389,1420.98,0,gamma,Counter12,compt,7,2
144.705,71.5701,1420.68,0,gamma,Counter12,compt,7,2
166.563,63.0688,1423.02,0,gamma,Counter12,compt,7,2
182.619,62.2184,1417.33,0,gamma,Counter12,compt,7,2
183.577,60.7801,1417.05,0,gamma,Counter12,compt,7,2
174.621,55.4185,1416.99,0,gamma,Counter12,compt,7,2
187.196,54.1955,1409.43,0,gamma,Counter12,compt,7,2
176.686,42.2057,1407.86,0,gamma,Counter12,compt,7,2
173.567,43.4895,1408.83,0,gamma,Counter12,compt,7,2
177.76,21.4635,1402.4,0,gamma,Counter12,compt,7,2
179.211,16.9694,1397.7,0,gamma,Counter12,compt,7,2
183.949,3.235,1398.9,0,gamma,Counter12,compt,7,2
183.391,8.97187,1401.77,0,gamma,Counter12,compt,7,2
184.523,12.1333,1407.16,0,gamma,Counter12,compt,7,2
184.395,11.911,1407.05,0,gamma,Counter12,compt,7,2
191.158,33.807,1400.79,0,gamma,Counter12,compt,7,2
185.261,62.6351,1414.16,0,gamma,Counter12,compt,7,2
201.569,56.0546,1417.93,2.52752e-05,gamma,Counter12,compt,7,2
210.287,53.3713,1417.92,0,gamma,Counter12,compt,7,2
192.076,85.8184,1408.62,0,gamma,Counter12,compt,7,2
205.631,96.9867,1416.37,0,gamma,Counter12,compt,7,2
199.312,105.796,1433.36,1.40315e-05,gamma,Counter12,compt,7,2
198.604,106.64,1436.16,0,gamma,Counter12,compt,7,2
173.064,123.357,1435.23,0.00029101,gamma,Counter12,phot,7,2
173.062,123.358,1435.23,0.0186508,e-,Counter12,eIoni,35,2
198.604,106.64,1436.16,0.000487642,e-,Counter12,eIoni,34,2
205.631,96.9867,1416.37,0.000474918,e-,Counter12,eIoni,33,2
192.076,85.8184,1408.62,0.000758454,e-,Counter12,eIoni,32,2
210.287,53.3713,1417.92,0.0015296,e-,Counter12,eIoni,31,2
185.261,62.6351,1414.16,0.00144731,e-,Counter12,eIoni,30,2
191.158,33.807,1400.79,0.000378033,e-,Counter12,eIoni,29,2
184.395,11.9109,1407.05,0.00218729,e-,Counter12,eIoni,28,2
184.523,12.1333,1407.16,0.00268011,e-,Counter12,eIoni,27,2
183.391,8.97188,1401.77,0.000320173,e-,Counter12,eIoni,26,2
183.949,3.23484,1398.9,0.0034231,e-,Counter12,eIoni,25,2
179.211,16.9694,1397.7,0.000750805,e-,Counter12,eIoni,24,2
177.76,21.4635,1402.4,0.000285528,e-,Counter12,eIoni,23,2
173.567,43.4897,1408.83,0.00392498,e-,Counter12,eIoni,22,2
176.686,42.2056,1407.86,0.00210063,e-,Counter12,eIoni,21,2
187.196,54.1956,1409.43,0.00503915,e-,Counter12,eIoni,20,2
174.62,55.4183,1416.99,0.00776535,e-,Counter12,eIoni,19,2
183.578,60.78,1417.05,0.00633358,e-,Counter12,eIoni,18,2
182.619,62.2185,1417.33,0.00277229,e-,Counter12,eIoni,17,2
166.563,63.0688,1423.02,0.00107538,e-,Counter12,eIoni,16,2
144.704,71.5712,1420.68,0.0106277,e-,Counter12,eIoni,15,2
141.14,53.0314,1420.98,0.029309,e-,Counter12,eIoni,14,2
144.322,66.0981,1418.89,0.000851354,e-,Counter12,eIoni,13,2
150.867,90.7171,1422.27,0.058904,e-,Counter12,eIoni,12,2
132.005,74.8812,1425.22,0.108575,e-,Counter12,eIoni,11,2
237.719,-0.537956,1397.56,0.441161,e-,Counter12,eIoni,10,2
237.727,-0.497095,1397.49,0.106785,e-,Counter12,eIoni,10,2
232.408,-3.88257,1401.12,0.501137,e-,Counter12,eIoni,9,2
231.042,-3.1235,1400.95,0.530039,e-,Counter12,eIoni,9,2
230.789,-2.64829,1400.76,0.372916,e-,Counter12,eIoni,9,2
256.583,-27.3463,1463.69,0.153649,proton,Counter14,hIoni,6,2
256.583,-27.3463,1463.69,0.0309555,proton,Counter14,hIoni,6,2
256.267,-27.5792,1463.95,0.461455,proton,Counter14,hIoni,5,2
256.266,-27.5789,1463.95,0.0448408,proton,Counter14,hIoni,5,2
256.266,-27.5789,1463.95,0.00262953,proton,Counter14,hIoni,5,2
254.958,-33.5417,1463.38,0.777722,proton,Counter14,hIoni,4,2
254.957,-33.5417,1463.38,0.0591118,proton,Counter14,hIoni,4,2
254.957,-33.5417,1463.38,4.20111e-05,proton,Counter14,hIoni,4,2
254.957,-33.5417,1463.38,0.00928598,proton,Counter14,hIoni,4,2
265.833,-53.298,1446.45,6.29791,proton,Counter14,hIoni,3,2
265.096,-52.2048,1444.25,5.378,proton,Counter14,hIoni,3,2
264.464,-51.3284,1442.47,5.28483,proton,Counter14,hIoni,3,2
263.953,-50.6231,1441.08,4.60997,proton,Counter14,hIoni,3,2
263.573,-50.0441,1439.97,4.108,proton,Counter14,hIoni,3,2
263.275,-49.5802,1439.08,3.61157,proton,Counter14,hIoni,3,2
263.048,-49.2053,1438.37,3.55806,proton,Counter14,hIoni,3,2
262.868,-48.9117,1437.81,3.07177,proton,Counter14,hIoni,3,2
262.726,-48.6806,1437.37,2.90254,proton,Counter14,hIoni,3,2
262.606,-48.5085,1437.02,2.50426,proton,Counter14,hIoni,3,2
262.51,-48.3695,1436.74,2.57089,proton,Counter14,hIoni,3,2
262.433,-48.2671,1436.52,2.44909,proton,Counter14,hIoni,3,2
262.37,-48.1873,1436.36,2.72025,proton,Counter14,hIoni,3,2
262.337,-48.1453,1436.28,3.29571,proton,Counter14,hIoni,3,2
284.064,-80.7366,1481.57,5.60594,proton,Counter14,hIoni,2,2
285.029,-81.8978,1480.17,5.49897,proton,Counter14,hIoni,2,2
285.784,-82.8194,1479.09,4.28896,proton,Counter14,hIoni,2,2
286.405,-83.5588,1478.23,4.13008,proton,Counter14,hIoni,2,2
286.896,-84.1518,1477.54,3.82595,proton,Counter14,hIoni,2,2
287.284,-84.6122,1476.99,3.13522,proton,Counter14,hIoni,2,2
287.595,-84.9891,1476.55,2.93122,proton,Counter14,hIoni,2,2
287.853,-85.2833,1476.2,2.843,proton,Counter14,hIoni,2,2
288.057,-85.5118,1475.92,2.58444,proton,Counter14,hIoni,2,2
288.222,-85.697,1475.7,2.52516,proton,Counter14,hIoni,2,2
288.353,-85.842,1475.53,2.48285,proton,Counter14,hIoni,2,2
288.456,-85.953,1475.41,2.69885,proton,Counter14,hIoni,2,2
288.511,-86.0154,1475.34,3.41187,proton,Counter14,hIoni,2,2
288.511,-86.0156,1475.34,0.0276166,proton,Counter14,hIoni,2,2
288.511,-86.0157,1475.34,0.0330404,proton,Counter14,hIoni,2,2
-63.6026,315.106,1620,0,neutron,Envelope,Transportation,1,3
-68.5786,324.613,1500,0,neutron,Counter9,Transportation,1,3
-73.5546,334.121,1380,0,neutron,Counter8,Transportation,1,3
-213.711,601.917,-2000,0,neutron,Envelope,Transportation,1,3
-230.298,633.609,-2400,0,neutron,World,Transportation,1,3
309.346,-48.8456,1620,0,neutron,Envelope,Transportation,1,4
318.22,-45.125,1500,0,neutron,Counter15,Transportation,1,4
327.094,-41.4044,1380,0,neutron,Counter14,Transportation,1,4
577.042,63.3931,-2000,0,neutron,Envelope,Transportation,1,4
606.622,75.7952,-2400,0,neutron,World,Transportation,1,4
-150.452,347.775,1620,0,neutron,Envelope,Transportation,1,5
-148.358,346.038,1590.95,0,neutron,Counter7,hadElastic,1,5
-162.603,377.926,1500,0,neutron,Counter7,Transportation,1,5
-172.811,400.776,1434.83,0,neutron,Counter6,hadElastic,1,5
-172.879,400.867,1429.95,0,neutron,Counter6,hadElastic,1,5
-166.274,435.652,1380,0,neutron,Counter6,Transportation,1,5
-59.114,1000,569.602,0,neutron,Envelope,Transportation,1,5
-21.1376,1200,282.405,0,neutron,World,Transportation,1,5
-173.03,400.207,1429.45,3.20647,proton,Counter6,hIoni,4,5
-173.15,399.677,1429.05,3.05977,proton,Counter6,hIoni,4,5
-173.241,399.256,1428.72,2.68383,proton,Counter6,hIoni,4,5
