#class tools::wcsv::ntuple
#title Deposited Energy
#separator 44
#vector_separator 59
#column double X
#column double Y
#column double Z
#column double Edep
#column string Part
#column string Vol
#column string Proc
#column int TrackID
#column int EventID
-12.0164,86.2894,1620,0,neutron,Envelope,Transportation,1,0
-15.965,91.6891,1500,0,neutron,Counter9,Transportation,1,0
-19.9136,97.0887,1380,0,neutron,Counter8,Transportation,1,0
-131.132,249.178,-2000,0,neutron,Envelope,Transportation,1,0
-144.294,267.177,-2400,0,neutron,World,Transportation,1,0
183.335,316.927,1620,0,neutron,Envelope,Transportation,1,1
188.964,316.83,1500,0,neutron,Counter13,Transportation,1,1
194.592,316.733,1380,0,neutron,Counter12,Transportation,1,1
353.127,313.993,-2000,0,neutron,Envelope,Transportation,1,1
371.888,313.669,-2400,0,neutron,World,Transportation,1,1
-327.292,-223.747,1620,0,neutron,Envelope,Transportation,1,2
-317.581,-214.17,1500,0,neutron,Counter5,Transportation,1,2
-317.432,-214.024,1498.17,0,neutron,Counter4,hadElastic,1,2
-349.815,-188.902,1482.44,0,neutron,Counter4,hadElastic,1,2
-349.46,-188.129,1482.74,0.0570111,neutron,Counter4,hadElastic,1,2
-350.599,-187.367,1482.96,0.00158245,neutron,Counter4,hadElastic,1,2
-351.629,-186.969,1485.23,0.000528698,neutron,Counter4,hadElastic,1,2
-352.033,-185.138,1485.93,0.000199951,neutron,Counter4,hadElastic,1,2
-352.158,-184.734,1485.39,1.57303e-05,neutron,Counter4,hadElastic,1,2
-353.842,-183.659,1485.51,3.36515e-06,neutron,Counter4,hadElastic,1,2
-354.301,-184.218,1485.65,2.10371e-08,neutron,Counter4,hadElastic,1,2
-354.535,-184.305,1485.58,1.32491e-08,neutron,Counter4,hadElastic,1,2
-354.554,-184.304,1485.59,1.27063e-08,neutron,Counter4,hadElastic,1,2
-354.658,-184.119,1485.54,2.29647e-11,neutron,Counter4,hadElastic,1,2
-355.032,-183.369,1485.42,1.80114e-09,neutron,Counter4,hadElastic,1,2
-355.618,-183.265,1485.38,8.68113e-10,neutron,Counter4,hadElastic,1,2
-355.955,-183.604,1485.85,1.08798e-10,neutron,Counter4,hadElastic,1,2
-355.86,-183.858,1485.87,1.3074e-11,neutron,Counter4,hadElastic,1,2
-355.86,-183.858,1485.87,0,neutron,Counter4,nKiller,1,2
-350.065,-188.736,1482.31,2.52359,proton,Counter4,hIoni,3,2
-350.256,-188.6,1482.22,2.47435,proton,Counter4,hIoni,3,2
-350.401,-188.497,1482.15,2.6687,proton,Counter4,hIoni,3,2
-350.474,-188.442,1482.11,3.29927,proton,Counter4,hIoni,3,2
-350.474,-188.442,1482.11,0.0330759,proton,Counter4,hIoni,3,2
-314.672,-214.944,1490.61,10.8261,proton,Counter4,hIoni,2,2
-312.417,-215.64,1484.61,9.31984,proton,Counter4,hIoni,2,2
-310.685,-216.309,1479.8,8.08795,proton,Counter4,hIoni,2,2
-309.247,-216.855,1475.96,7.30053,proton,Counter4,hIoni,2,2
-308.878,-217.004,1474.92,1.99638,proton,Counter4,hadElastic,2,2
-308.696,-216.985,1474.91,2.68706,proton,Counter4,hIoni,2,2
-308.61,-216.973,1474.91,3.0685,proton,Counter4,hIoni,2,2
-308.879,-217.444,1472.43,5.70231,proton,Counter4,hIoni,4,2
-308.903,-217.782,1470.44,5.22113,proton,Counter4,hIoni,4,2
-308.938,-218.065,1468.88,4.51541,proton,Counter4,hIoni,4,2
-308.968,-218.291,1467.63,4.07379,proton,Counter4,hIoni,4,2
-308.988,-218.469,1466.63,3.71469,proton,Counter4,hIoni,4,2
-309.008,-218.616,1465.84,3.31693,proton,Counter4,hIoni,4,2
-309.023,-218.735,1465.22,3.10353,proton,Counter4,hIoni,4,2
-309.037,-218.833,1464.73,2.82703,proton,Counter4,hIoni,4,2
-309.052,-218.918,1464.34,2.73191,proton,Counter4,hIoni,4,2
-309.071,-218.976,1464.04,2.4433,proton,Counter4,hIoni,4,2
-309.085,-219.022,1463.8,2.51585,proton,Counter4,hIoni,4,2
-309.092,-219.041,1463.69,1.51788,proton,Counter4,hadElastic,4,2
-309.081,-219.039,1463.68,1.02863,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,0.00130198,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,0.000575308,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,0.00420365,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,2.04613e-11,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,5.6219e-09,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,6.21375e-12,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,7.77151e-07,proton,Counter4,hIoni,4,2
-309.081,-219.039,1463.68,0.00331866,proton,Counter4,hIoni,4,2
-309.135,-219.062,1463.63,2.92763,proton,Counter4,hIoni,5,2
