#class tools::wcsv::ntuple
#title Deposited Energy
#separator 44
#vector_separator 59
#column double X
#column double Y
#column double Z
#column double Edep
#column string Part
#column string Vol
#column string Proc
#column int TrackID
#column int EventID
196.683,218.535,1620,0,neutron,Envelope,Transportation,1,0
195.85,221.545,1547.26,0,neutron,Counter13,neutronInelastic,1,0
195.849,221.544,1547.26,8.87323,C11,Counter13,ionIoni,5,0
215.132,135.499,1500,0,gamma,Counter13,Transportation,4,0
226.91,82.9367,1471.13,0,gamma,Counter12,compt,4,0
219.442,55.5728,1380,0,gamma,Counter12,Transportation,4,0
-57.5368,-959.354,-2000,0,gamma,Envelope,Transportation,4,0
-90.3154,-1079.46,-2400,0,gamma,World,Transportation,4,0
227.365,81.5234,1471.13,0.451764,e-,Counter12,eIoni,6,0
227.811,81.4092,1470.74,0.386907,e-,Counter12,eIoni,6,0
193.009,229.574,1554.12,0,neutron,Counter13,hadElastic,3,0
184.038,276.504,1590.04,0,neutron,Counter13,hadElastic,3,0
159.02,333.266,1620,0,neutron,Counter13,Transportation,3,0
-134.845,1000,1971.94,0,neutron,Envelope,Transportation,3,0
-222.995,1200,2077.51,0,neutron,World,Transportation,3,0
184.084,276.503,1590.08,2.5697,proton,Counter13,hIoni,8,0
193.005,229.573,1554.12,0.54578,proton,Counter13,hIoni,7,0
209.645,217.872,1528.07,0,neutron,Counter13,hadElastic,2,0
216.53,217.597,1528.17,0,neutron,Counter13,hadElastic,2,0
216.826,217.302,1528.14,0,neutron,Counter13,hadElastic,2,0
220.226,209.894,1534.46,0,neutron,Counter13,hadElastic,2,0
231.567,209.082,1535.57,0,neutron,Counter13,hadElastic,2,0
233.817,205.204,1533.79,0,neutron,Counter13,hadElastic,2,0
233.798,205.184,1533.79,0.00472046,neutron,Counter13,hadElastic,2,0
233.216,203.28,1534.42,0.00361675,neutron,Counter13,hadElastic,2,0
232.913,200.714,1533.49,0.00195184,neutron,Counter13,hadElastic,2,0
232.085,199.723,1533.4,0.00143059,neutron,Counter13,hadElastic,2,0
231.272,199.373,1532.83,0.000617226,neutron,Counter13,hadElastic,2,0
230.792,199.31,1531.9,4.57819e-05,neutron,Counter13,hadElastic,2,0
230.094,198.971,1530.6,0.00131984,neutron,Counter13,hadElastic,2,0
229.457,200.618,1529.4,0.000290326,neutron,Counter13,hadElastic,2,0
229.74,200.821,1529.3,1.59694e-06,neutron,Counter13,hadElastic,2,0
230.151,202.593,1528.16,2.36321e-05,neutron,Counter13,hadElastic,2,0
230.508,202.672,1526.92,1.05096e-05,neutron,Counter13,hadElastic,2,0
230.99,203.891,1526.39,3.27974e-06,neutron,Counter13,hadElastic,2,0
230.998,203.883,1526.32,8.64774e-08,neutron,Counter13,hadElastic,2,0
230.913,203.796,1526.09,2.12677e-07,neutron,Counter13,hadElastic,2,0
230.549,203.014,1526.1,1.5601e-08,neutron,Counter13,hadElastic,2,0
229.745,202.502,1526.3,0,neutron,Counter13,nCapture,2,0
229.745,202.502,1526.3,0.00130923,deuteron,Counter13,hIoni,16,0
174.278,197.634,1554.37,0,gamma,Counter13,compt,15,0
160.337,238.9,1529.61,0,gamma,Counter13,compt,15,0
163.204,269.979,1559.26,0,gamma,Counter13,compt,15,0
120,240.411,1579.93,0,gamma,Counter13,Transportation,15,0
105.771,230.673,1586.73,0,gamma,Counter11,compt,15,0
120,229.144,1583.68,0,gamma,Counter11,Transportation,15,0
129.185,228.156,1581.71,0,gamma,Counter13,compt,15,0
142.697,224.019,1586.65,0,gamma,Counter13,compt,15,0
194.548,201.069,1500,0,gamma,Counter13,Transportation,15,0
207.78,195.212,1477.89,0,gamma,Counter12,compt,15,0
206.992,184.56,1500,0,gamma,Counter12,Transportation,15,0
206.74,181.16,1507.06,0,gamma,Counter13,compt,15,0
202.044,181.282,1513.5,0,gamma,Counter13,compt,15,0
200.675,171.385,1514.76,0,gamma,Counter13,compt,15,0
154.084,165.947,1557.12,0,gamma,Counter13,compt,15,0
165.999,133.527,1529.63,3.35368e-05,gamma,Counter13,compt,15,0
167.912,126.299,1524.82,0,gamma,Counter13,compt,15,0
176.349,121.857,1525.71,0,gamma,Counter13,compt,15,0
177.077,123.166,1527.68,0,gamma,Counter13,compt,15,0
176.226,122.149,1529.92,0,gamma,Counter13,compt,15,0
172.691,117.668,1522.42,0,gamma,Counter13,compt,15,0
194.172,144.424,1522.3,0,gamma,Counter13,compt,15,0
171.01,157.769,1520.54,0,gamma,Counter13,compt,15,0
187.182,136.722,1500,0,gamma,Counter13,Transportation,15,0
195.113,126.401,1489.92,0,gamma,Counter12,compt,15,0
193.065,133.412,1481.26,0,gamma,Counter12,Rayl,15,0
193.724,136.197,1476.75,0,gamma,Counter12,Rayl,15,0
240,170.336,1481.59,0,gamma,Counter12,Transportation,15,0
273.049,194.718,1485.04,0,gamma,Counter14,compt,15,0
275.476,195.652,1483.85,0,gamma,Counter14,compt,15,0
275.182,209.642,1456.59,0,gamma,Counter14,compt,15,0
277.812,212.833,1460.63,0,gamma,Counter14,compt,15,0
269.832,204.651,1447.25,0,gamma,Counter14,compt,15,0
268.434,231.804,1428.41,0.00029101,gamma,Counter14,phot,15,0
268.432,231.806,1428.42,0.020354,e-,Counter14,eIoni,41,0
269.832,204.651,1447.25,0.000805521,e-,Counter14,eIoni,40,0
277.812,212.833,1460.63,0.0019598,e-,Counter14,eIoni,39,0
275.182,209.642,1456.59,0.00157203,e-,Counter14,eIoni,38,0
275.476,195.652,1483.85,0.000610507,e-,Counter14,eIoni,37,0
273.049,194.718,1485.04,0.000208988,e-,Counter14,eIoni,36,0
195.113,126.401,1489.92,0.00138216,e-,Counter12,eIoni,35,0
171.01,157.769,1520.54,0.00268352,e-,Counter13,eIoni,34,0
194.172,144.424,1522.3,0.0021575,e-,Counter13,eIoni,33,0
172.691,117.667,1522.42,0.00357634,e-,Counter13,eIoni,32,0
176.226,122.149,1529.92,0.00377258,e-,Counter13,eIoni,31,0
177.077,123.166,1527.68,0.00196958,e-,Counter13,eIoni,30,0
176.349,121.857,1525.71,0.00329305,e-,Counter13,eIoni,29,0
167.912,126.299,1524.82,0.00196981,e-,Counter13,eIoni,28,0
154.083,165.947,1557.13,0.007704,e-,Counter13,eIoni,27,0
200.676,171.385,1514.76,0.00458276,e-,Counter13,eIoni,26,0
